Repository,File_Path,File_Type,Commit_SHA,Parent_SHA,Message,Diff_Myers,Diff_Hist,Discrepancy
repositories/tqdm,setup.py,Source Code,2ef7f7c6757e430f7a8a8302416ada65a6170b96,d622b1807f4d5a5dd8f80bb3657aa8f9da9617fc,Update setup.py with version (1.0),"diff --git a/setup.py b/setup.py
index ebc36b2..7b36604 100644
--- a/setup.py
+++ b/setup.py
@@ -3,6 +3,7 @@
 from distutils.core import setup
 
 setup(name='tqdm',
+      version='1.0',
       description='A Simple Python Progress Meter',
       author='Noam Yorav-Raphael',
       author_email='noamraph@gmail.com',
","diff --git a/setup.py b/setup.py
index ebc36b2..7b36604 100644
--- a/setup.py
+++ b/setup.py
@@ -3,6 +3,7 @@
 from distutils.core import setup
 
 setup(name='tqdm',
+      version='1.0',
       description='A Simple Python Progress Meter',
       author='Noam Yorav-Raphael',
       author_email='noamraph@gmail.com',
",No
repositories/tqdm,README.md,README,a9db35ae26d5d54bc9731009d75f1b029d26bc0c,2ef7f7c6757e430f7a8a8302416ada65a6170b96,Update README.md,"diff --git a/README.md b/README.md
index b671062..f65d305 100644
--- a/README.md
+++ b/README.md
@@ -1,10 +1,33 @@
 tqdm
 ====
 
-A Simple Python Progress Meter
+Instantly make your loops show a progress meter - just wrap any iterator with ""tqdm(iterator)"", and you're done!
 
-Wrap any iterator in ""tqdm(iterator)"" and see a nice progress meter.
+![ScreenShot](https://i.imgur.com/he9Aw5C.gif)
+
+tqdm (read ta<i>qa</i>dum, تقدّم) means ""progress"" in arabic.
 
 You can also use trange(N) as a short","diff --git a/README.md b/README.md
index b671062..f65d305 100644
--- a/README.md
+++ b/README.md
@@ -1,10 +1,33 @@
 tqdm
 ====
 
-A Simple Python Progress Meter
+Instantly make your loops show a progress meter - just wrap any iterator with ""tqdm(iterator)"", and you're done!
 
-Wrap any iterator in ""tqdm(iterator)"" and see a nice progress meter.
+![ScreenShot](https://i.imgur.com/he9Aw5C.gif)
+
+tqdm (read ta<i>qa</i>dum, تقدّم) means ""progress"" in arabic.
 
 You can also use trange(N) as a short",No
repositories/tqdm,tqdm.py,Source Code,6464656661ffafda8f68aae8c6e0f751cc1de78c,a9db35ae26d5d54bc9731009d75f1b029d26bc0c,Added an argument to output to any filelike object.,"diff --git a/tqdm.py b/tqdm.py
index 070bb00..9e53ad0 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -39,15 +39,16 @@ def format_meter(n, total, elapsed):
         return '%d [elapsed: %s, %s iters/sec]' % (n, elapsed_str, rate)
 
 class StatusPrinter(object):
-    def __init__(self):
+    def __init__(self, output_to=sys.stdout):
+        self.output_to = output_to
         self.last_printed_len = 0
     
     def print_status(self, s):
-        sys.stdout.write('\r'+s+' '*max(self.last_printed_len-len(","diff --git a/tqdm.py b/tqdm.py
index 070bb00..9e53ad0 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -39,15 +39,16 @@ def format_meter(n, total, elapsed):
         return '%d [elapsed: %s, %s iters/sec]' % (n, elapsed_str, rate)
 
 class StatusPrinter(object):
-    def __init__(self):
+    def __init__(self, output_to=sys.stdout):
+        self.output_to = output_to
         self.last_printed_len = 0
     
     def print_status(self, s):
-        sys.stdout.write('\r'+s+' '*max(self.last_printed_len-len(",No
repositories/tqdm,tqdm.py,Source Code,2cc124dbe5e9d39023a2cbbd9e1d218dcb5b6fe5,6464656661ffafda8f68aae8c6e0f751cc1de78c,Added documentation for the output_to argument.,"diff --git a/tqdm.py b/tqdm.py
index 9e53ad0..0db292d 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -61,6 +61,8 @@ def tqdm(iterable, desc='', total=None, leave=False, mininterval=0.5, miniters=1
     iterating over all elements.
     If less than mininterval seconds or miniters iterations have passed since
     the last progress meter update, it is not updated again.
+    'output_to' can be a file-like object to output the progress message to
+    If not specified, prints to sys.stdout.
     """"""
     i","diff --git a/tqdm.py b/tqdm.py
index 9e53ad0..0db292d 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -61,6 +61,8 @@ def tqdm(iterable, desc='', total=None, leave=False, mininterval=0.5, miniters=1
     iterating over all elements.
     If less than mininterval seconds or miniters iterations have passed since
     the last progress meter update, it is not updated again.
+    'output_to' can be a file-like object to output the progress message to
+    If not specified, prints to sys.stdout.
     """"""
     i",No
repositories/tqdm,tqdm.py,Source Code,8962c1aef24f96767bfd7ccd7920585f1f38f790,a9db35ae26d5d54bc9731009d75f1b029d26bc0c,Added try/except for python3 compatibility.,"diff --git a/tqdm.py b/tqdm.py
index 070bb00..afe18a4 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -97,4 +97,9 @@ def tqdm(iterable, desc='', total=None, leave=False, mininterval=0.5, miniters=1
 
 def trange(*args, **kwargs):
     """"""A shortcut for writing tqdm(xrange)""""""
-    return tqdm(xrange(*args), **kwargs)
\ No newline at end of file
+    try:
+        f = xrange
+    except NameError:
+        f = range
+
+    return tqdm(f(*args), **kwargs)
","diff --git a/tqdm.py b/tqdm.py
index 070bb00..afe18a4 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -97,4 +97,9 @@ def tqdm(iterable, desc='', total=None, leave=False, mininterval=0.5, miniters=1
 
 def trange(*args, **kwargs):
     """"""A shortcut for writing tqdm(xrange)""""""
-    return tqdm(xrange(*args), **kwargs)
\ No newline at end of file
+    try:
+        f = xrange
+    except NameError:
+        f = range
+
+    return tqdm(f(*args), **kwargs)
",No
repositories/tqdm,tqdm.py,Source Code,19c6f5416cd5964f9efe748eafde79ae50a92562,8962c1aef24f96767bfd7ccd7920585f1f38f790,Update trange docstring to reflect using range on py3,"diff --git a/tqdm.py b/tqdm.py
index afe18a4..d817f4d 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -96,7 +96,7 @@ def tqdm(iterable, desc='', total=None, leave=False, mininterval=0.5, miniters=1
             sp.print_status(prefix + format_meter(n, total, cur_t-start_t))
 
 def trange(*args, **kwargs):
-    """"""A shortcut for writing tqdm(xrange)""""""
+    """"""A shortcut for writing tqdm(range()) on py3 or tqdm(xrange()) on py2""""""
     try:
         f = xrange
     except NameError:
","diff --git a/tqdm.py b/tqdm.py
index afe18a4..d817f4d 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -96,7 +96,7 @@ def tqdm(iterable, desc='', total=None, leave=False, mininterval=0.5, miniters=1
             sp.print_status(prefix + format_meter(n, total, cur_t-start_t))
 
 def trange(*args, **kwargs):
-    """"""A shortcut for writing tqdm(xrange)""""""
+    """"""A shortcut for writing tqdm(range()) on py3 or tqdm(xrange()) on py2""""""
     try:
         f = xrange
     except NameError:
",No
repositories/tqdm,tqdm.py,Source Code,0bd6dc84010e3c5d80ca2a6622b4b54e8ae345a3,4a2ab5b8af2937ba73f5aef3bcd3a16d6c2ad3a6,"Change the output_to argument to 'file', like in print().","diff --git a/tqdm.py b/tqdm.py
index 8e4851f..b2c13cf 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -39,16 +39,17 @@ def format_meter(n, total, elapsed):
         return '%d [elapsed: %s, %s iters/sec]' % (n, elapsed_str, rate)
 
 class StatusPrinter(object):
-    def __init__(self, output_to=sys.stdout):
-        self.output_to = output_to
+    def __init__(self, file):
+        self.file = file
         self.last_printed_len = 0
     
     def print_status(self, s):
-        self.output_to.write('\r'+","diff --git a/tqdm.py b/tqdm.py
index 8e4851f..b2c13cf 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -39,16 +39,17 @@ def format_meter(n, total, elapsed):
         return '%d [elapsed: %s, %s iters/sec]' % (n, elapsed_str, rate)
 
 class StatusPrinter(object):
-    def __init__(self, output_to=sys.stdout):
-        self.output_to = output_to
+    def __init__(self, file):
+        self.file = file
         self.last_printed_len = 0
     
     def print_status(self, s):
-        self.output_to.write('\r'+",No
repositories/tqdm,tqdm.py,Source Code,2ad667d33819b4ccc28205ec96a376dc050f7256,0bd6dc84010e3c5d80ca2a6622b4b54e8ae345a3,PEP8: Have two space lines before functions. Closes issue #1.,"diff --git a/tqdm.py b/tqdm.py
index b2c13cf..bdd8c37 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -3,6 +3,7 @@ __all__ = ['tqdm', 'trange']
 import sys
 import time
 
+
 def format_interval(t):
     mins, s = divmod(int(t), 60)
     h, m = divmod(mins, 60)
@@ -11,6 +12,7 @@ def format_interval(t):
     else:
         return '%02d:%02d' % (m, s)
 
+
 def format_meter(n, total, elapsed):
     # n - number of finished iterations
     # total - total number of iterations, or None
@@ -34,10 +36,11 @@ def f","diff --git a/tqdm.py b/tqdm.py
index b2c13cf..bdd8c37 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -3,6 +3,7 @@ __all__ = ['tqdm', 'trange']
 import sys
 import time
 
+
 def format_interval(t):
     mins, s = divmod(int(t), 60)
     h, m = divmod(mins, 60)
@@ -11,6 +12,7 @@ def format_interval(t):
     else:
         return '%02d:%02d' % (m, s)
 
+
 def format_meter(n, total, elapsed):
     # n - number of finished iterations
     # total - total number of iterations, or None
@@ -34,10 +36,11 @@ def f",No
repositories/tqdm,tqdm.py,Source Code,da5fdbf7c05a9127f04ac5887292457e8335f480,2ad667d33819b4ccc28205ec96a376dc050f7256,Print a newline after leave=True. Closes issue #6,"diff --git a/tqdm.py b/tqdm.py
index bdd8c37..8c21092 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -101,6 +101,7 @@ def tqdm(iterable, desc='', total=None, leave=False, file=sys.stderr,
         if last_print_n < n:
             cur_t = time.time()
             sp.print_status(prefix + format_meter(n, total, cur_t-start_t))
+        file.write('\n')
 
 
 def trange(*args, **kwargs):
","diff --git a/tqdm.py b/tqdm.py
index bdd8c37..8c21092 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -101,6 +101,7 @@ def tqdm(iterable, desc='', total=None, leave=False, file=sys.stderr,
         if last_print_n < n:
             cur_t = time.time()
             sp.print_status(prefix + format_meter(n, total, cur_t-start_t))
+        file.write('\n')
 
 
 def trange(*args, **kwargs):
",No
repositories/tqdm,.gitignore,Other,777314ce9a7f2b5fa842e010d899ea993a3025f7,da5fdbf7c05a9127f04ac5887292457e8335f480,Ignore PyCharm IDE config files,"diff --git a/.gitignore b/.gitignore
index ded6067..1a1f52a 100644
--- a/.gitignore
+++ b/.gitignore
@@ -34,3 +34,6 @@ nosetests.xml
 .mr.developer.cfg
 .project
 .pydevproject
+
+# PyCharm
+.idea
","diff --git a/.gitignore b/.gitignore
index ded6067..1a1f52a 100644
--- a/.gitignore
+++ b/.gitignore
@@ -34,3 +34,6 @@ nosetests.xml
 .mr.developer.cfg
 .project
 .pydevproject
+
+# PyCharm
+.idea
",No
repositories/tqdm,pytest.ini,Test Code,a16cdc66c0c090e3320ceb4956dd3e711d824a2a,da4b29f3cd48726b21d1c37aff854d3e29ce1507,New lines at the end of files,"diff --git a/pytest.ini b/pytest.ini
index 258cfb7..8722621 100644
--- a/pytest.ini
+++ b/pytest.ini
@@ -1,2 +1,2 @@
 [pytest]
-python_files = test*.py
\ No newline at end of file
+python_files = test*.py
","diff --git a/pytest.ini b/pytest.ini
index 258cfb7..8722621 100644
--- a/pytest.ini
+++ b/pytest.ini
@@ -1,2 +1,2 @@
 [pytest]
-python_files = test*.py
\ No newline at end of file
+python_files = test*.py
",No
repositories/tqdm,tox.ini,Other,a16cdc66c0c090e3320ceb4956dd3e711d824a2a,da4b29f3cd48726b21d1c37aff854d3e29ce1507,New lines at the end of files,"diff --git a/tox.ini b/tox.ini
index ecd9f5e..8493648 100644
--- a/tox.ini
+++ b/tox.ini
@@ -9,4 +9,4 @@ envlist = py26, py27, py32
 [testenv]
 commands = py.test
 deps =
-    pytest
\ No newline at end of file
+    pytest
","diff --git a/tox.ini b/tox.ini
index ecd9f5e..8493648 100644
--- a/tox.ini
+++ b/tox.ini
@@ -9,4 +9,4 @@ envlist = py26, py27, py32
 [testenv]
 commands = py.test
 deps =
-    pytest
\ No newline at end of file
+    pytest
",No
repositories/tqdm,tests.py,Test Code,2f46d5468b7eaabfb23081669e6c1c2760a1bc16,a16cdc66c0c090e3320ceb4956dd3e711d824a2a,Test of format_meter (failed on py32),"diff --git a/tests.py b/tests.py
index bd45004..220cfa9 100644
--- a/tests.py
+++ b/tests.py
@@ -1,5 +1,5 @@
 from __future__ import unicode_literals
-from tqdm import format_interval
+from tqdm import format_interval, format_meter
 
 
 def test_format_interval():
@@ -7,3 +7,9 @@ def test_format_interval():
     assert format_interval(6160) == '1:42:40'
     assert format_interval(238113) == '66:08:33'
 
+
+def test_format_meter():
+    assert format_meter(231, 1000, 392) == \
+        ""|##-----","diff --git a/tests.py b/tests.py
index bd45004..220cfa9 100644
--- a/tests.py
+++ b/tests.py
@@ -1,5 +1,5 @@
 from __future__ import unicode_literals
-from tqdm import format_interval
+from tqdm import format_interval, format_meter
 
 
 def test_format_interval():
@@ -7,3 +7,9 @@ def test_format_interval():
     assert format_interval(6160) == '1:42:40'
     assert format_interval(238113) == '66:08:33'
 
+
+def test_format_meter():
+    assert format_meter(231, 1000, 392) == \
+        ""|##-----",No
repositories/tqdm,tests.py,Test Code,8bb8a1731be429f1a93dbc2b351e747faf355960,2f46d5468b7eaabfb23081669e6c1c2760a1bc16,Another format meter test,"diff --git a/tests.py b/tests.py
index 220cfa9..a208487 100644
--- a/tests.py
+++ b/tests.py
@@ -9,7 +9,9 @@ def test_format_interval():
 
 
 def test_format_meter():
+    assert format_meter(0, 1000, 13) == \
+        ""|----------| 0/1000   0% [elapsed: "" \
+        ""00:13 left: ?,  0.00 iters/sec]""
     assert format_meter(231, 1000, 392) == \
         ""|##--------| 231/1000  23% [elapsed: "" \
         ""06:32 left: 12:49,  0.00 iters/sec]""
-
","diff --git a/tests.py b/tests.py
index 220cfa9..a208487 100644
--- a/tests.py
+++ b/tests.py
@@ -9,7 +9,9 @@ def test_format_interval():
 
 
 def test_format_meter():
+    assert format_meter(0, 1000, 13) == \
+        ""|----------| 0/1000   0% [elapsed: "" \
+        ""00:13 left: ?,  0.00 iters/sec]""
     assert format_meter(231, 1000, 392) == \
         ""|##--------| 231/1000  23% [elapsed: "" \
         ""06:32 left: 12:49,  0.00 iters/sec]""
-
",No
repositories/tqdm,tests.py,Test Code,e2e15d1f4dae5e3dd190cd0ebfee8537723b600d,8bb8a1731be429f1a93dbc2b351e747faf355960,Fixed the calculation of rate in format_meter,"diff --git a/tests.py b/tests.py
index a208487..f003757 100644
--- a/tests.py
+++ b/tests.py
@@ -14,4 +14,4 @@ def test_format_meter():
         ""00:13 left: ?,  0.00 iters/sec]""
     assert format_meter(231, 1000, 392) == \
         ""|##--------| 231/1000  23% [elapsed: "" \
-        ""06:32 left: 12:49,  0.00 iters/sec]""
+        ""06:32 left: 21:44,  0.59 iters/sec]""
","diff --git a/tests.py b/tests.py
index a208487..f003757 100644
--- a/tests.py
+++ b/tests.py
@@ -14,4 +14,4 @@ def test_format_meter():
         ""00:13 left: ?,  0.00 iters/sec]""
     assert format_meter(231, 1000, 392) == \
         ""|##--------| 231/1000  23% [elapsed: "" \
-        ""06:32 left: 12:49,  0.00 iters/sec]""
+        ""06:32 left: 21:44,  0.59 iters/sec]""
",No
repositories/tqdm,tqdm.py,Source Code,e2e15d1f4dae5e3dd190cd0ebfee8537723b600d,8bb8a1731be429f1a93dbc2b351e747faf355960,Fixed the calculation of rate in format_meter,"diff --git a/tqdm.py b/tqdm.py
index 8c21092..aede108 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -1,9 +1,12 @@
-__all__ = ['tqdm', 'trange']
+from __future__ import division
 
 import sys
 import time
 
 
+__all__ = ['tqdm', 'trange']
+
+
 def format_interval(t):
     mins, s = divmod(int(t), 60)
     h, m = divmod(mins, 60)
","diff --git a/tqdm.py b/tqdm.py
index 8c21092..aede108 100644
--- a/tqdm.py
+++ b/tqdm.py
@@ -1,9 +1,12 @@
-__all__ = ['tqdm', 'trange']
+from __future__ import division
 
 import sys
 import time
 
 
+__all__ = ['tqdm', 'trange']
+
+
 def format_interval(t):
     mins, s = divmod(int(t), 60)
     h, m = divmod(mins, 60)
",No
repositories/tqdm,README.md,README,5f0c72dfd6a82891bd92c96ff6cae4872faf8357,e2e15d1f4dae5e3dd190cd0ebfee8537723b600d,Readme: how to run tests,"diff --git a/README.md b/README.md
index f65d305..2e2aaf6 100644
--- a/README.md
+++ b/README.md
@@ -31,3 +31,9 @@ def trange(*args, **kwargs):
     """"""A shortcut for writing tqdm(xrange)""""""
     return tqdm(xrange(*args), **kwargs)
 ```
+
+Running tests
+-------------
+
+Please make sure tox (http://tox.testrunner.org/) is installed and type
+`tox` from the command line
\ No newline at end of file
","diff --git a/README.md b/README.md
index f65d305..2e2aaf6 100644
--- a/README.md
+++ b/README.md
@@ -31,3 +31,9 @@ def trange(*args, **kwargs):
     """"""A shortcut for writing tqdm(xrange)""""""
     return tqdm(xrange(*args), **kwargs)
 ```
+
+Running tests
+-------------
+
+Please make sure tox (http://tox.testrunner.org/) is installed and type
+`tox` from the command line
\ No newline at end of file
",No
repositories/tqdm,README.md,README,7b62451047dc3aa7d2acefccbef1a57cc15e933a,5f0c72dfd6a82891bd92c96ff6cae4872faf8357,Fixed the link to tox,"diff --git a/README.md b/README.md
index 2e2aaf6..16d03e9 100644
--- a/README.md
+++ b/README.md
@@ -35,5 +35,5 @@ def trange(*args, **kwargs):
 Running tests
 -------------
 
-Please make sure tox (http://tox.testrunner.org/) is installed and type
+Please make sure tox (http://tox.testrun.org/) is installed and type
 `tox` from the command line
\ No newline at end of file
","diff --git a/README.md b/README.md
index 2e2aaf6..16d03e9 100644
--- a/README.md
+++ b/README.md
@@ -35,5 +35,5 @@ def trange(*args, **kwargs):
 Running tests
 -------------
 
-Please make sure tox (http://tox.testrunner.org/) is installed and type
+Please make sure tox (http://tox.testrun.org/) is installed and type
 `tox` from the command line
\ No newline at end of file
",No
repositories/tqdm,README.md,README,ff2b39a1537a01c2eae576ba5b8da01dfaa55c8f,da5fdbf7c05a9127f04ac5887292457e8335f480,Change 'iterator' to 'iterable' in README,"diff --git a/README.md b/README.md
index f65d305..c77c914 100644
--- a/README.md
+++ b/README.md
@@ -1,7 +1,7 @@
 tqdm
 ====
 
-Instantly make your loops show a progress meter - just wrap any iterator with ""tqdm(iterator)"", and you're done!
+Instantly make your loops show a progress meter - just wrap any iterable with ""tqdm(iterable)"", and you're done!
 
 ![ScreenShot](https://i.imgur.com/he9Aw5C.gif)
 
","diff --git a/README.md b/README.md
index f65d305..c77c914 100644
--- a/README.md
+++ b/README.md
@@ -1,7 +1,7 @@
 tqdm
 ====
 
-Instantly make your loops show a progress meter - just wrap any iterator with ""tqdm(iterator)"", and you're done!
+Instantly make your loops show a progress meter - just wrap any iterable with ""tqdm(iterable)"", and you're done!
 
 ![ScreenShot](https://i.imgur.com/he9Aw5C.gif)
 
",No
repositories/tqdm,tests.py,Test Code,4539ebc92d59dd0388658fa482626185088222b8,7b62451047dc3aa7d2acefccbef1a57cc15e933a,Test that tqdm fails when iterating over a csv file,"diff --git a/tests.py b/tests.py
index f003757..8f515ef 100644
--- a/tests.py
+++ b/tests.py
@@ -1,5 +1,7 @@
 from __future__ import unicode_literals
-from tqdm import format_interval, format_meter
+from StringIO import StringIO
+import csv
+from tqdm import format_interval, format_meter, tqdm
 
 
 def test_format_interval():
@@ -15,3 +17,17 @@ def test_format_meter():
     assert format_meter(231, 1000, 392) == \
         ""|##--------| 231/1000  23% [elapsed: "" \
         ""06:32 left: 21:44,  0","diff --git a/tests.py b/tests.py
index f003757..8f515ef 100644
--- a/tests.py
+++ b/tests.py
@@ -1,5 +1,7 @@
 from __future__ import unicode_literals
-from tqdm import format_interval, format_meter
+from StringIO import StringIO
+import csv
+from tqdm import format_interval, format_meter, tqdm
 
 
 def test_format_interval():
@@ -15,3 +17,17 @@ def test_format_meter():
     assert format_meter(231, 1000, 392) == \
         ""|##--------| 231/1000  23% [elapsed: "" \
         ""06:32 left: 21:44,  0",No
repositories/tqdm,tests.py,Test Code,f565179a2e4487610790a8fdeccd0cccf2f2e2cb,4539ebc92d59dd0388658fa482626185088222b8,Another python 3 fix,"diff --git a/tests.py b/tests.py
index 8f515ef..bdd31d3 100644
--- a/tests.py
+++ b/tests.py
@@ -1,5 +1,5 @@
 from __future__ import unicode_literals
-from StringIO import StringIO
+from six import StringIO
 import csv
 from tqdm import format_interval, format_meter, tqdm
 
","diff --git a/tests.py b/tests.py
index 8f515ef..bdd31d3 100644
--- a/tests.py
+++ b/tests.py
@@ -1,5 +1,5 @@
 from __future__ import unicode_literals
-from StringIO import StringIO
+from six import StringIO
 import csv
 from tqdm import format_interval, format_meter, tqdm
 
",No
